scenario,flowId,txPackets,rxPackets,lostPackets,delaySum,jitterSum,throughput,zone_label
Urban,2472,0,0,0,0.0,0.0,0.0,1
Urban,2473,0,0,0,0.0,0.0,0.0,1
Urban,2474,0,0,0,0.0,0.0,0.0,1
Urban,2475,0,0,0,0.0,0.0,0.0,1
Urban,2476,0,0,0,0.0,0.0,0.0,1
Urban,2477,0,0,0,0.0,0.0,0.0,1
Urban,2478,0,0,0,0.0,0.0,0.0,1
Urban,2479,0,0,0,0.0,0.0,0.0,1
Urban,2480,0,0,0,0.0,0.0,0.0,1
Urban,2481,0,0,0,0.0,0.0,0.0,1
Urban,2482,0,0,0,0.0,0.0,0.0,1
Urban,2483,0,0,0,0.0,0.0,0.0,1
Urban,2484,0,0,0,0.0,0.0,0.0,1
Urban,2485,0,0,0,0.0,0.0,0.0,1
Urban,2486,0,0,0,0.0,0.0,0.0,1
Urban,2487,0,0,0,0.0,0.0,0.0,1
Urban,2488,0,0,0,0.0,0.0,0.0,1
Urban,2489,0,0,0,0.0,0.0,0.0,1
Urban,2490,0,0,0,0.0,0.0,0.0,1
Urban,2491,0,0,0,0.0,0.0,0.0,1
Urban,2492,0,0,0,0.0,0.0,0.0,1
Urban,2493,0,0,0,0.0,0.0,0.0,1
Urban,2494,0,0,0,0.0,0.0,0.0,1
Urban,2495,0,0,0,0.0,0.0,0.0,1
Urban,2496,0,0,0,0.0,0.0,0.0,1
Urban,2497,0,0,0,0.0,0.0,0.0,1
Urban,2498,0,0,0,0.0,0.0,0.0,1
Urban,2499,0,0,0,0.0,0.0,0.0,1
Urban,2500,0,0,0,0.0,0.0,0.0,1
Urban,2501,0,0,0,0.0,0.0,0.0,1
Urban,2502,0,0,0,0.0,0.0,0.0,1
Urban,2503,0,0,0,0.0,0.0,0.0,1
Urban,2504,0,0,0,0.0,0.0,0.0,1
Urban,2505,0,0,0,0.0,0.0,0.0,1
Urban,2506,0,0,0,0.0,0.0,0.0,1
Urban,2507,0,0,0,0.0,0.0,0.0,1
Urban,2508,0,0,0,0.0,0.0,0.0,1
Urban,2509,0,0,0,0.0,0.0,0.0,1
Urban,2510,0,0,0,0.0,0.0,0.0,1
Urban,2511,0,0,0,0.0,0.0,0.0,1
Urban,2512,0,0,0,0.0,0.0,0.0,1
Urban,2513,0,0,0,0.0,0.0,0.0,1
Urban,2514,0,0,0,0.0,0.0,0.0,1
Urban,2515,0,0,0,0.0,0.0,0.0,1
Urban,2516,0,0,0,0.0,0.0,0.0,1
Urban,2517,0,0,0,0.0,0.0,0.0,1
Urban,2518,0,0,0,0.0,0.0,0.0,1
Urban,2519,0,0,0,0.0,0.0,0.0,1
Urban,2520,0,0,0,0.0,0.0,0.0,1
Urban,2521,0,0,0,0.0,0.0,0.0,1
Urban,2522,0,0,0,0.0,0.0,0.0,1
Urban,2523,0,0,0,0.0,0.0,0.0,1
Urban,2524,0,0,0,0.0,0.0,0.0,1
Urban,2525,0,0,0,0.0,0.0,0.0,1
Urban,2526,0,0,0,0.0,0.0,0.0,1
Urban,2527,0,0,0,0.0,0.0,0.0,1
Urban,2528,0,0,0,0.0,0.0,0.0,1
Urban,2529,0,0,0,0.0,0.0,0.0,1
Urban,2530,0,0,0,0.0,0.0,0.0,1
Urban,2531,0,0,0,0.0,0.0,0.0,1
Urban,2532,0,0,0,0.0,0.0,0.0,1
Urban,2533,0,0,0,0.0,0.0,0.0,1
Urban,2534,0,0,0,0.0,0.0,0.0,1
Urban,2535,0,0,0,0.0,0.0,0.0,1
Urban,2536,0,0,0,0.0,0.0,0.0,1
Urban,2537,0,0,0,0.0,0.0,0.0,1
Urban,2538,0,0,0,0.0,0.0,0.0,1
Urban,2539,0,0,0,0.0,0.0,0.0,1
Urban,2540,0,0,0,0.0,0.0,0.0,1
Urban,2541,0,0,0,0.0,0.0,0.0,1
Urban,2542,0,0,0,0.0,0.0,0.0,1
Urban,2543,0,0,0,0.0,0.0,0.0,1
Urban,2544,0,0,0,0.0,0.0,0.0,1
Urban,2545,0,0,0,0.0,0.0,0.0,1
Urban,2546,0,0,0,0.0,0.0,0.0,1
Urban,2547,0,0,0,0.0,0.0,0.0,1
Urban,2548,0,0,0,0.0,0.0,0.0,1
Urban,2549,0,0,0,0.0,0.0,0.0,1
Urban,2550,0,0,0,0.0,0.0,0.0,1
Urban,2551,0,0,0,0.0,0.0,0.0,1
Urban,2552,0,0,0,0.0,0.0,0.0,1
Urban,2553,0,0,0,0.0,0.0,0.0,1
Urban,2554,0,0,0,0.0,0.0,0.0,1
Urban,2555,0,0,0,0.0,0.0,0.0,1
Urban,2556,0,0,0,0.0,0.0,0.0,1
Urban,2557,0,0,0,0.0,0.0,0.0,1
Urban,2558,0,0,0,0.0,0.0,0.0,1
Urban,2559,0,0,0,0.0,0.0,0.0,1
Urban,2560,0,0,0,0.0,0.0,0.0,1
Urban,2561,0,0,0,0.0,0.0,0.0,1
Urban,2562,0,0,0,0.0,0.0,0.0,1
Urban,2563,0,0,0,0.0,0.0,0.0,1
Urban,2564,0,0,0,0.0,0.0,0.0,1
Urban,2565,0,0,0,0.0,0.0,0.0,1
Urban,2566,0,0,0,0.0,0.0,0.0,1
Urban,2567,0,0,0,0.0,0.0,0.0,1
Urban,2568,0,0,0,0.0,0.0,0.0,1
Urban,2569,0,0,0,0.0,0.0,0.0,1
Urban,2570,0,0,0,0.0,0.0,0.0,1
Urban,2571,0,0,0,0.0,0.0,0.0,1
Urban,2572,0,0,0,0.0,0.0,0.0,1
Urban,2573,0,0,0,0.0,0.0,0.0,1
Urban,2574,0,0,0,0.0,0.0,0.0,1
Urban,2575,0,0,0,0.0,0.0,0.0,1
Urban,2576,0,0,0,0.0,0.0,0.0,1
Urban,2577,0,0,0,0.0,0.0,0.0,1
Urban,2578,0,0,0,0.0,0.0,0.0,1
Urban,2579,0,0,0,0.0,0.0,0.0,1
Urban,2580,0,0,0,0.0,0.0,0.0,1
Urban,2581,0,0,0,0.0,0.0,0.0,1
Urban,2582,0,0,0,0.0,0.0,0.0,1
Urban,2583,0,0,0,0.0,0.0,0.0,1
Urban,2584,0,0,0,0.0,0.0,0.0,1
Urban,2585,0,0,0,0.0,0.0,0.0,1
Urban,2586,0,0,0,0.0,0.0,0.0,1
Urban,2587,0,0,0,0.0,0.0,0.0,1
Urban,2588,0,0,0,0.0,0.0,0.0,1
Urban,2589,0,0,0,0.0,0.0,0.0,1
Urban,2590,0,0,0,0.0,0.0,0.0,1
Urban,2591,0,0,0,0.0,0.0,0.0,1
Urban,2592,0,0,0,0.0,0.0,0.0,1
Urban,2593,0,0,0,0.0,0.0,0.0,1
Urban,2594,0,0,0,0.0,0.0,0.0,1
Urban,2595,0,0,0,0.0,0.0,0.0,1
Urban,2596,0,0,0,0.0,0.0,0.0,1
Urban,2597,0,0,0,0.0,0.0,0.0,1
Urban,2598,0,0,0,0.0,0.0,0.0,1
Urban,2599,0,0,0,0.0,0.0,0.0,1
Urban,2600,0,0,0,0.0,0.0,0.0,1
Urban,2601,0,0,0,0.0,0.0,0.0,1
Urban,2602,0,0,0,0.0,0.0,0.0,1
Urban,2603,0,0,0,0.0,0.0,0.0,1
Urban,2604,0,0,0,0.0,0.0,0.0,1
Urban,2605,0,0,0,0.0,0.0,0.0,1
Urban,2606,0,0,0,0.0,0.0,0.0,1
Urban,2607,0,0,0,0.0,0.0,0.0,1
Urban,2608,0,0,0,0.0,0.0,0.0,1
Urban,2609,0,0,0,0.0,0.0,0.0,1
Urban,2610,0,0,0,0.0,0.0,0.0,1
Urban,2611,0,0,0,0.0,0.0,0.0,1
Urban,2612,0,0,0,0.0,0.0,0.0,1
Urban,2613,0,0,0,0.0,0.0,0.0,1
Urban,2614,0,0,0,0.0,0.0,0.0,1
Urban,2615,0,0,0,0.0,0.0,0.0,1
Urban,2616,0,0,0,0.0,0.0,0.0,1
Urban,2617,0,0,0,0.0,0.0,0.0,1
Urban,2618,0,0,0,0.0,0.0,0.0,1
Urban,2619,0,0,0,0.0,0.0,0.0,1
Urban,2620,0,0,0,0.0,0.0,0.0,1
Urban,2621,0,0,0,0.0,0.0,0.0,1
Urban,2622,0,0,0,0.0,0.0,0.0,1
Urban,2623,0,0,0,0.0,0.0,0.0,1
Urban,2624,0,0,0,0.0,0.0,0.0,1
Urban,2625,0,0,0,0.0,0.0,0.0,1
Urban,2626,0,0,0,0.0,0.0,0.0,1
Urban,2627,0,0,0,0.0,0.0,0.0,1
Urban,2628,0,0,0,0.0,0.0,0.0,1
Urban,2629,0,0,0,0.0,0.0,0.0,1
Urban,2630,0,0,0,0.0,0.0,0.0,1
Urban,2631,0,0,0,0.0,0.0,0.0,1
Urban,2632,0,0,0,0.0,0.0,0.0,1
Urban,2633,0,0,0,0.0,0.0,0.0,1
Urban,2634,0,0,0,0.0,0.0,0.0,1
Urban,2635,0,0,0,0.0,0.0,0.0,1
Urban,2636,0,0,0,0.0,0.0,0.0,1
Urban,2637,0,0,0,0.0,0.0,0.0,1
Urban,2638,0,0,0,0.0,0.0,0.0,1
Urban,2639,0,0,0,0.0,0.0,0.0,1
Urban,2640,0,0,0,0.0,0.0,0.0,1
Urban,2641,0,0,0,0.0,0.0,0.0,1
Urban,2642,0,0,0,0.0,0.0,0.0,1
Urban,2643,0,0,0,0.0,0.0,0.0,1
Urban,2644,0,0,0,0.0,0.0,0.0,1
Urban,2645,0,0,0,0.0,0.0,0.0,1
Urban,2646,0,0,0,0.0,0.0,0.0,1
Urban,2647,0,0,0,0.0,0.0,0.0,1
Urban,2648,0,0,0,0.0,0.0,0.0,1
Urban,2649,0,0,0,0.0,0.0,0.0,1
Urban,2650,0,0,0,0.0,0.0,0.0,1
Urban,2651,0,0,0,0.0,0.0,0.0,1
Urban,2652,0,0,0,0.0,0.0,0.0,1
Urban,2653,0,0,0,0.0,0.0,0.0,1
Urban,2654,0,0,0,0.0,0.0,0.0,1
Urban,2655,0,0,0,0.0,0.0,0.0,1
Urban,2656,0,0,0,0.0,0.0,0.0,1
Urban,2657,0,0,0,0.0,0.0,0.0,1
Urban,2658,0,0,0,0.0,0.0,0.0,1
Urban,2659,0,0,0,0.0,0.0,0.0,1
Urban,2660,0,0,0,0.0,0.0,0.0,1
Urban,2661,0,0,0,0.0,0.0,0.0,1
Urban,2662,0,0,0,0.0,0.0,0.0,1
Urban,2663,0,0,0,0.0,0.0,0.0,1
Urban,2664,0,0,0,0.0,0.0,0.0,1
Urban,2665,0,0,0,0.0,0.0,0.0,1
Urban,2666,0,0,0,0.0,0.0,0.0,1
Urban,2667,0,0,0,0.0,0.0,0.0,1
Urban,2668,0,0,0,0.0,0.0,0.0,1
Urban,2669,0,0,0,0.0,0.0,0.0,1
Urban,2670,0,0,0,0.0,0.0,0.0,1
Urban,2671,0,0,0,0.0,0.0,0.0,1
Urban,2672,0,0,0,0.0,0.0,0.0,1
Urban,2673,0,0,0,0.0,0.0,0.0,1
Urban,2674,0,0,0,0.0,0.0,0.0,1
Urban,2675,0,0,0,0.0,0.0,0.0,1
Urban,2676,0,0,0,0.0,0.0,0.0,1
Urban,2677,0,0,0,0.0,0.0,0.0,1
Urban,2678,0,0,0,0.0,0.0,0.0,1
Urban,2679,0,0,0,0.0,0.0,0.0,1
Urban,2680,0,0,0,0.0,0.0,0.0,1
Urban,2681,0,0,0,0.0,0.0,0.0,1
Urban,2682,0,0,0,0.0,0.0,0.0,1
Urban,2683,0,0,0,0.0,0.0,0.0,1
Urban,2684,0,0,0,0.0,0.0,0.0,1
Urban,2685,0,0,0,0.0,0.0,0.0,1
Urban,2686,0,0,0,0.0,0.0,0.0,1
Urban,2687,0,0,0,0.0,0.0,0.0,1
Urban,2688,0,0,0,0.0,0.0,0.0,1
Urban,2689,0,0,0,0.0,0.0,0.0,1
Urban,2690,0,0,0,0.0,0.0,0.0,1
Urban,2691,0,0,0,0.0,0.0,0.0,1
Urban,2692,0,0,0,0.0,0.0,0.0,1
Urban,2693,0,0,0,0.0,0.0,0.0,1
Urban,2694,0,0,0,0.0,0.0,0.0,1
Urban,2695,0,0,0,0.0,0.0,0.0,1
Urban,2696,0,0,0,0.0,0.0,0.0,1
Urban,2697,0,0,0,0.0,0.0,0.0,1
Urban,2698,0,0,0,0.0,0.0,0.0,1
Urban,2699,0,0,0,0.0,0.0,0.0,1
Urban,2700,0,0,0,0.0,0.0,0.0,1
Urban,2701,0,0,0,0.0,0.0,0.0,1
Urban,2702,0,0,0,0.0,0.0,0.0,1
Urban,2703,0,0,0,0.0,0.0,0.0,1
Urban,2704,0,0,0,0.0,0.0,0.0,1
Urban,2705,0,0,0,0.0,0.0,0.0,1
Urban,2706,0,0,0,0.0,0.0,0.0,1
Urban,2707,0,0,0,0.0,0.0,0.0,1
Urban,2708,0,0,0,0.0,0.0,0.0,1
Urban,2709,0,0,0,0.0,0.0,0.0,1
Urban,2710,0,0,0,0.0,0.0,0.0,1
Urban,2711,0,0,0,0.0,0.0,0.0,1
Urban,2712,0,0,0,0.0,0.0,0.0,1
Urban,2713,0,0,0,0.0,0.0,0.0,1
Urban,2714,0,0,0,0.0,0.0,0.0,1
Urban,2715,0,0,0,0.0,0.0,0.0,1
Urban,2716,0,0,0,0.0,0.0,0.0,1
Urban,2717,0,0,0,0.0,0.0,0.0,1
Urban,2718,0,0,0,0.0,0.0,0.0,1
Urban,2719,0,0,0,0.0,0.0,0.0,1
Urban,2720,0,0,0,0.0,0.0,0.0,1
Urban,2721,0,0,0,0.0,0.0,0.0,1
Urban,2722,0,0,0,0.0,0.0,0.0,1
Urban,2723,0,0,0,0.0,0.0,0.0,1
Urban,2724,0,0,0,0.0,0.0,0.0,1
Urban,2725,0,0,0,0.0,0.0,0.0,1
Urban,2726,0,0,0,0.0,0.0,0.0,1
Urban,2727,0,0,0,0.0,0.0,0.0,1
Urban,2728,0,0,0,0.0,0.0,0.0,1
Urban,2729,0,0,0,0.0,0.0,0.0,1
Urban,2730,0,0,0,0.0,0.0,0.0,1
Urban,2731,0,0,0,0.0,0.0,0.0,1
Urban,2732,0,0,0,0.0,0.0,0.0,1
Urban,2733,0,0,0,0.0,0.0,0.0,1
Urban,2734,0,0,0,0.0,0.0,0.0,1
Urban,2735,0,0,0,0.0,0.0,0.0,1
Urban,2736,0,0,0,0.0,0.0,0.0,1
Urban,2737,0,0,0,0.0,0.0,0.0,1
Urban,2738,0,0,0,0.0,0.0,0.0,1
Urban,2739,0,0,0,0.0,0.0,0.0,1
Urban,2740,0,0,0,0.0,0.0,0.0,1
Urban,2741,0,0,0,0.0,0.0,0.0,1
Urban,2742,0,0,0,0.0,0.0,0.0,1
Urban,2743,0,0,0,0.0,0.0,0.0,1
Urban,2744,0,0,0,0.0,0.0,0.0,1
Urban,2745,0,0,0,0.0,0.0,0.0,1
Urban,2746,0,0,0,0.0,0.0,0.0,1
Urban,2747,0,0,0,0.0,0.0,0.0,1
Urban,2748,0,0,0,0.0,0.0,0.0,1
Urban,2749,0,0,0,0.0,0.0,0.0,1
Urban,2750,0,0,0,0.0,0.0,0.0,1
Urban,2751,0,0,0,0.0,0.0,0.0,1
Urban,2752,0,0,0,0.0,0.0,0.0,1
Urban,2753,0,0,0,0.0,0.0,0.0,1
Urban,2754,0,0,0,0.0,0.0,0.0,1
Urban,2755,0,0,0,0.0,0.0,0.0,1
Urban,2756,0,0,0,0.0,0.0,0.0,1
Urban,2757,0,0,0,0.0,0.0,0.0,1
Urban,2758,0,0,0,0.0,0.0,0.0,1
Urban,2759,0,0,0,0.0,0.0,0.0,1
Urban,2760,0,0,0,0.0,0.0,0.0,1
Urban,2761,0,0,0,0.0,0.0,0.0,1
Urban,2762,0,0,0,0.0,0.0,0.0,1
Urban,2763,0,0,0,0.0,0.0,0.0,1
Urban,2764,0,0,0,0.0,0.0,0.0,1
Urban,2765,0,0,0,0.0,0.0,0.0,1
Urban,2766,0,0,0,0.0,0.0,0.0,1
Urban,2767,0,0,0,0.0,0.0,0.0,1
Urban,2768,0,0,0,0.0,0.0,0.0,1
Urban,2769,0,0,0,0.0,0.0,0.0,1
Urban,2770,0,0,0,0.0,0.0,0.0,1
Urban,2771,0,0,0,0.0,0.0,0.0,1
Urban,2772,0,0,0,0.0,0.0,0.0,1
Urban,2773,0,0,0,0.0,0.0,0.0,1
Urban,2774,0,0,0,0.0,0.0,0.0,1
Urban,2775,0,0,0,0.0,0.0,0.0,1
Urban,2776,0,0,0,0.0,0.0,0.0,1
Urban,2777,0,0,0,0.0,0.0,0.0,1
Urban,2778,0,0,0,0.0,0.0,0.0,1
Urban,2779,0,0,0,0.0,0.0,0.0,1
Urban,2780,0,0,0,0.0,0.0,0.0,1
Urban,2781,0,0,0,0.0,0.0,0.0,1
Urban,2782,0,0,0,0.0,0.0,0.0,1
Urban,2783,0,0,0,0.0,0.0,0.0,1
Urban,2784,0,0,0,0.0,0.0,0.0,1
Urban,2785,0,0,0,0.0,0.0,0.0,1
Urban,2786,0,0,0,0.0,0.0,0.0,1
Urban,2787,0,0,0,0.0,0.0,0.0,1
Urban,2788,0,0,0,0.0,0.0,0.0,1
Urban,2789,0,0,0,0.0,0.0,0.0,1
Urban,2790,0,0,0,0.0,0.0,0.0,1
Urban,2791,0,0,0,0.0,0.0,0.0,1
Urban,2792,0,0,0,0.0,0.0,0.0,1
Urban,2793,0,0,0,0.0,0.0,0.0,1
Urban,2794,0,0,0,0.0,0.0,0.0,1
Urban,2795,0,0,0,0.0,0.0,0.0,1
Urban,2796,0,0,0,0.0,0.0,0.0,1
Urban,2797,0,0,0,0.0,0.0,0.0,1
Urban,2798,0,0,0,0.0,0.0,0.0,1
Urban,2799,0,0,0,0.0,0.0,0.0,1
Urban,2800,0,0,0,0.0,0.0,0.0,1
Urban,2801,0,0,0,0.0,0.0,0.0,1
Urban,2802,0,0,0,0.0,0.0,0.0,1
Urban,2803,0,0,0,0.0,0.0,0.0,1
Urban,2804,0,0,0,0.0,0.0,0.0,1
Urban,2805,0,0,0,0.0,0.0,0.0,1
Urban,2806,0,0,0,0.0,0.0,0.0,1
Urban,2807,0,0,0,0.0,0.0,0.0,1
Urban,2808,0,0,0,0.0,0.0,0.0,1
Urban,2809,0,0,0,0.0,0.0,0.0,1
Urban,2810,0,0,0,0.0,0.0,0.0,1
Urban,2811,0,0,0,0.0,0.0,0.0,1
Urban,2812,0,0,0,0.0,0.0,0.0,1
Urban,2813,0,0,0,0.0,0.0,0.0,1
Urban,2814,0,0,0,0.0,0.0,0.0,1
Urban,2815,0,0,0,0.0,0.0,0.0,1
Urban,2816,0,0,0,0.0,0.0,0.0,1
Urban,2817,0,0,0,0.0,0.0,0.0,1
Urban,2818,0,0,0,0.0,0.0,0.0,1
Urban,2819,0,0,0,0.0,0.0,0.0,1
Urban,2820,0,0,0,0.0,0.0,0.0,1
Urban,2821,0,0,0,0.0,0.0,0.0,1
Urban,2822,0,0,0,0.0,0.0,0.0,1
Urban,2823,0,0,0,0.0,0.0,0.0,1
Urban,2824,0,0,0,0.0,0.0,0.0,1
Urban,2825,0,0,0,0.0,0.0,0.0,1
Urban,2826,0,0,0,0.0,0.0,0.0,1
Urban,2827,0,0,0,0.0,0.0,0.0,1
Urban,2828,0,0,0,0.0,0.0,0.0,1
Urban,2829,0,0,0,0.0,0.0,0.0,1
Urban,2830,0,0,0,0.0,0.0,0.0,1
Urban,2831,0,0,0,0.0,0.0,0.0,1
Urban,2832,0,0,0,0.0,0.0,0.0,1
Urban,2833,0,0,0,0.0,0.0,0.0,1
Urban,2834,0,0,0,0.0,0.0,0.0,1
Urban,2835,0,0,0,0.0,0.0,0.0,1
Urban,2836,0,0,0,0.0,0.0,0.0,1
Urban,2837,0,0,0,0.0,0.0,0.0,1
Urban,2838,0,0,0,0.0,0.0,0.0,1
Urban,2839,0,0,0,0.0,0.0,0.0,1
Urban,2840,0,0,0,0.0,0.0,0.0,1
Urban,2841,0,0,0,0.0,0.0,0.0,1
Urban,2842,0,0,0,0.0,0.0,0.0,1
Urban,2843,0,0,0,0.0,0.0,0.0,1
Urban,2844,0,0,0,0.0,0.0,0.0,1
Urban,2845,0,0,0,0.0,0.0,0.0,1
Urban,2846,0,0,0,0.0,0.0,0.0,1
Urban,2847,0,0,0,0.0,0.0,0.0,1
Urban,2848,0,0,0,0.0,0.0,0.0,1
Urban,2849,0,0,0,0.0,0.0,0.0,1
Urban,2850,0,0,0,0.0,0.0,0.0,1
Urban,2851,0,0,0,0.0,0.0,0.0,1
Urban,2852,0,0,0,0.0,0.0,0.0,1
Urban,2853,0,0,0,0.0,0.0,0.0,1
Urban,2854,0,0,0,0.0,0.0,0.0,1
Urban,2855,0,0,0,0.0,0.0,0.0,1
Urban,2856,0,0,0,0.0,0.0,0.0,1
Urban,2857,0,0,0,0.0,0.0,0.0,1
Urban,2858,0,0,0,0.0,0.0,0.0,1
Urban,2859,0,0,0,0.0,0.0,0.0,1
Urban,2860,0,0,0,0.0,0.0,0.0,1
Urban,2861,0,0,0,0.0,0.0,0.0,1
Urban,2862,0,0,0,0.0,0.0,0.0,1
Urban,2863,0,0,0,0.0,0.0,0.0,1
Urban,2864,0,0,0,0.0,0.0,0.0,1
Urban,2865,0,0,0,0.0,0.0,0.0,1
Urban,2866,0,0,0,0.0,0.0,0.0,1
Urban,2867,0,0,0,0.0,0.0,0.0,1
Urban,2868,0,0,0,0.0,0.0,0.0,1
Urban,2869,0,0,0,0.0,0.0,0.0,1
Urban,2870,0,0,0,0.0,0.0,0.0,1
Urban,2871,0,0,0,0.0,0.0,0.0,1
Urban,2872,0,0,0,0.0,0.0,0.0,1
Urban,2873,0,0,0,0.0,0.0,0.0,1
Urban,2874,0,0,0,0.0,0.0,0.0,1
Urban,2875,0,0,0,0.0,0.0,0.0,1
Urban,2876,0,0,0,0.0,0.0,0.0,1
Urban,2877,0,0,0,0.0,0.0,0.0,1
Urban,2878,0,0,0,0.0,0.0,0.0,1
Urban,2879,0,0,0,0.0,0.0,0.0,1
Urban,2880,0,0,0,0.0,0.0,0.0,1
Urban,2881,0,0,0,0.0,0.0,0.0,1
Urban,2882,0,0,0,0.0,0.0,0.0,1
Urban,2883,0,0,0,0.0,0.0,0.0,1
Urban,2884,0,0,0,0.0,0.0,0.0,1
Urban,2885,0,0,0,0.0,0.0,0.0,1
Urban,2886,0,0,0,0.0,0.0,0.0,1
Urban,2887,0,0,0,0.0,0.0,0.0,1
Urban,2888,0,0,0,0.0,0.0,0.0,1
Urban,2889,0,0,0,0.0,0.0,0.0,1
Urban,2890,0,0,0,0.0,0.0,0.0,1
Urban,2891,0,0,0,0.0,0.0,0.0,1
Urban,2892,0,0,0,0.0,0.0,0.0,1
Urban,2893,0,0,0,0.0,0.0,0.0,1
Urban,2894,0,0,0,0.0,0.0,0.0,1
Urban,2895,0,0,0,0.0,0.0,0.0,1
Urban,2896,0,0,0,0.0,0.0,0.0,1
Urban,2897,0,0,0,0.0,0.0,0.0,1
Urban,2898,0,0,0,0.0,0.0,0.0,1
Urban,2899,0,0,0,0.0,0.0,0.0,1
Urban,2900,0,0,0,0.0,0.0,0.0,1
Urban,2901,0,0,0,0.0,0.0,0.0,1
Urban,2902,0,0,0,0.0,0.0,0.0,1
Urban,2903,0,0,0,0.0,0.0,0.0,1
Urban,2904,0,0,0,0.0,0.0,0.0,1
Urban,2905,0,0,0,0.0,0.0,0.0,1
Urban,2906,0,0,0,0.0,0.0,0.0,1
Urban,2907,0,0,0,0.0,0.0,0.0,1
Urban,2908,0,0,0,0.0,0.0,0.0,1
Urban,2909,0,0,0,0.0,0.0,0.0,1
Urban,2910,0,0,0,0.0,0.0,0.0,1
Urban,2911,0,0,0,0.0,0.0,0.0,1
Urban,2912,0,0,0,0.0,0.0,0.0,1
Urban,2913,0,0,0,0.0,0.0,0.0,1
Urban,2914,0,0,0,0.0,0.0,0.0,1
Urban,2915,0,0,0,0.0,0.0,0.0,1
Urban,2916,0,0,0,0.0,0.0,0.0,1
Urban,2917,0,0,0,0.0,0.0,0.0,1
Urban,2918,0,0,0,0.0,0.0,0.0,1
Urban,2919,0,0,0,0.0,0.0,0.0,1
Urban,2920,0,0,0,0.0,0.0,0.0,1
Urban,2921,0,0,0,0.0,0.0,0.0,1
Urban,2922,0,0,0,0.0,0.0,0.0,1
Urban,2923,0,0,0,0.0,0.0,0.0,1
Urban,2924,0,0,0,0.0,0.0,0.0,1
Urban,2925,0,0,0,0.0,0.0,0.0,1
Urban,2926,0,0,0,0.0,0.0,0.0,1
Urban,2927,0,0,0,0.0,0.0,0.0,1
Urban,2928,0,0,0,0.0,0.0,0.0,1
Urban,2929,0,0,0,0.0,0.0,0.0,1
Urban,2930,0,0,0,0.0,0.0,0.0,1
Urban,2931,0,0,0,0.0,0.0,0.0,1
Urban,2932,0,0,0,0.0,0.0,0.0,1
Urban,2933,0,0,0,0.0,0.0,0.0,1
Urban,2934,0,0,0,0.0,0.0,0.0,1
Urban,2935,0,0,0,0.0,0.0,0.0,1
Urban,2936,0,0,0,0.0,0.0,0.0,1
Urban,2937,0,0,0,0.0,0.0,0.0,1
Urban,2938,0,0,0,0.0,0.0,0.0,1
Urban,2939,0,0,0,0.0,0.0,0.0,1
Urban,2940,0,0,0,0.0,0.0,0.0,1
Urban,2941,0,0,0,0.0,0.0,0.0,1
Urban,2942,0,0,0,0.0,0.0,0.0,1
Urban,2943,0,0,0,0.0,0.0,0.0,1
Urban,2944,0,0,0,0.0,0.0,0.0,1
Urban,2945,0,0,0,0.0,0.0,0.0,1
Urban,2946,0,0,0,0.0,0.0,0.0,1
Urban,2947,0,0,0,0.0,0.0,0.0,1
Urban,2948,0,0,0,0.0,0.0,0.0,1
Urban,2949,0,0,0,0.0,0.0,0.0,1
Urban,2950,0,0,0,0.0,0.0,0.0,1
Urban,2951,0,0,0,0.0,0.0,0.0,1
Urban,2952,0,0,0,0.0,0.0,0.0,1
Urban,2953,0,0,0,0.0,0.0,0.0,1
Urban,2954,0,0,0,0.0,0.0,0.0,1
Urban,2955,0,0,0,0.0,0.0,0.0,1
Urban,2956,0,0,0,0.0,0.0,0.0,1
Urban,2957,0,0,0,0.0,0.0,0.0,1
Urban,2958,0,0,0,0.0,0.0,0.0,1
Urban,2959,0,0,0,0.0,0.0,0.0,1
Urban,2960,0,0,0,0.0,0.0,0.0,1
Urban,2961,0,0,0,0.0,0.0,0.0,1
Urban,2962,0,0,0,0.0,0.0,0.0,1
Urban,2963,0,0,0,0.0,0.0,0.0,1
Urban,2964,0,0,0,0.0,0.0,0.0,1
Urban,2965,0,0,0,0.0,0.0,0.0,1
Urban,2966,0,0,0,0.0,0.0,0.0,1
Urban,2967,0,0,0,0.0,0.0,0.0,1
Urban,2968,0,0,0,0.0,0.0,0.0,1
Urban,2969,0,0,0,0.0,0.0,0.0,1
Urban,2970,0,0,0,0.0,0.0,0.0,1
Urban,2971,0,0,0,0.0,0.0,0.0,1
Urban,2972,0,0,0,0.0,0.0,0.0,1
Urban,2973,0,0,0,0.0,0.0,0.0,1
Urban,2974,0,0,0,0.0,0.0,0.0,1
Urban,2975,0,0,0,0.0,0.0,0.0,1
Urban,2976,0,0,0,0.0,0.0,0.0,1
Urban,2977,0,0,0,0.0,0.0,0.0,1
Urban,2978,0,0,0,0.0,0.0,0.0,1
Urban,2979,0,0,0,0.0,0.0,0.0,1
Urban,2980,0,0,0,0.0,0.0,0.0,1
Urban,2981,0,0,0,0.0,0.0,0.0,1
Urban,2982,0,0,0,0.0,0.0,0.0,1
Urban,2983,0,0,0,0.0,0.0,0.0,1
Urban,2984,0,0,0,0.0,0.0,0.0,1
Urban,2985,0,0,0,0.0,0.0,0.0,1
Urban,2986,0,0,0,0.0,0.0,0.0,1
Urban,2987,0,0,0,0.0,0.0,0.0,1
